Date,Open,High,Low,Close,Adj Close,Volume
2023-02-09,136478.046875,136806.687500,126861.500000,127630.257813,127630.257813,868644120486
2023-02-10,127643.320313,128032.554688,124086.679688,124969.046875,124969.046875,692742069519
2023-02-11,124975.054688,127143.320313,124579.500000,127027.171875,127027.171875,417725414102
2023-02-12,127014.734375,127491.382813,123889.078125,125008.906250,125008.906250,438940554636
2023-02-13,124999.281250,125993.890625,121465.437500,124489.265625,124489.265625,773438017574
2023-02-14,124474.906250,129362.992188,123707.937500,129014.906250,129014.906250,766492434399
2023-02-15,129005.781250,138532.546875,128175.937500,138487.562500,138487.562500,828654885164
2023-02-16,138497.609375,143401.500000,135454.234375,135613.171875,135613.171875,1050533885098
2023-02-17,135630.750000,142056.843750,135291.203125,140353.734375,140353.734375,811790810382
2023-02-18,140350.296875,141223.734375,139431.718750,140106.593750,140106.593750,454768703585
2023-02-19,140095.062500,142353.187500,138623.156250,139164.921875,139164.921875,575977130430
2023-02-20,139239.484375,141959.937500,137332.390625,140807.421875,140807.421875,637070798948
2023-02-21,140817.562500,141864.500000,136061.890625,137387.968750,137387.968750,722688590265
2023-02-22,137396.625000,137881.515625,132944.468750,136117.984375,136117.984375,761207816395
2023-02-23,136123.515625,138622.687500,134972.671875,136408.156250,136408.156250,744654094540
2023-02-24,136393.390625,137236.781250,131377.593750,133388.015625,133388.015625,738865284997
2023-02-25,133411.671875,133428.812500,130007.695313,132270.359375,132270.359375,469206346560
2023-02-26,132257.593750,136446.718750,131895.359375,136077.156250,136077.156250,475034945463
2023-02-27,136072.718750,137432.656250,133506.484375,135080.578125,135080.578125,598387046238
2023-02-28,135095.140625,135842.484375,132427.218750,132704.187500,132704.187500,522561149429
2023-03-01,132716.187500,137100.453125,132719.515625,137100.453125,137100.453125,634787411193
2023-03-02,137109.968750,137810.875000,133848.359375,135665.062500,135665.062500,583152095915
2023-03-03,135684.703125,135760.109375,126816.976563,128221.015625,128221.015625,810773602293
2023-03-04,128230.039063,128749.664063,126796.687500,128037.664063,128037.664063,358640966781
2023-03-05,128058.531250,129450.062500,127468.132813,127837.039063,127837.039063,410270421935
