Date,Open,High,Low,Close,Adj Close,Volume
2022-11-06,3013.477295,3024.119385,2668.431641,2679.687256,2679.687256,135282027551
2022-11-07,2679.306885,2715.340088,2365.275391,2422.167236,2422.167236,208255431188
2022-11-08,2421.847900,2525.567383,1772.631470,1966.180542,1966.180542,498209832816
2022-11-09,1966.709717,1966.709717,1017.777100,1134.005859,1134.005859,378071569924
2022-11-10,1137.602295,1508.635864,1092.386475,1423.054443,1423.054443,328723681879
2022-11-11,1421.609253,1464.666382,1248.778687,1315.089111,1315.089111,176554208759
2022-11-12,1316.179565,1321.668945,1170.995483,1171.075073,1171.075073,69828229668
2022-11-13,1170.959229,1180.892700,1056.739746,1060.110962,1060.110962,70928293509
2022-11-14,1060.206299,1209.097534,987.844971,1134.002808,1134.002808,110588043971
2022-11-15,1133.862671,1209.069458,1128.400757,1159.428833,1159.428833,67569825873
2022-11-16,1159.290405,1183.499634,1116.476807,1164.205200,1164.205200,39728751637
2022-11-17,1164.247192,1178.144897,1068.967529,1111.901245,1111.901245,54884410862
2022-11-18,1111.910278,1124.284668,1064.075806,1079.937256,1079.937256,29118412792
2022-11-19,1079.928589,1080.577637,1030.788208,1047.615967,1047.615967,25621299137
2022-11-20,1047.721802,1093.733521,994.815491,998.852783,998.852783,41445800669
2022-11-21,998.957825,999.241211,926.977539,968.166443,968.166443,41231648938
2022-11-22,967.864563,1018.630554,899.052856,1016.180176,1016.180176,43261543267
2022-11-23,1016.367615,1175.720581,1015.503601,1171.563477,1171.563477,70197039568
2022-11-24,1171.685181,1212.546997,1136.805420,1190.731323,1190.731323,50639516616
2022-11-25,1190.590698,1190.635132,1138.470093,1148.534912,1148.534912,26433925278
2022-11-26,1148.507324,1215.885864,1145.930542,1156.380005,1156.380005,27218276018
2022-11-27,1156.407959,1176.806885,1150.154419,1152.820801,1152.820801,18378419980
2022-11-28,1152.605591,1155.214478,1048.725708,1094.486206,1094.486206,36535641798
2022-11-29,1094.396851,1135.270752,1084.329712,1091.386108,1091.386108,21662684419
2022-11-30,1091.491455,1156.144409,1083.849243,1147.662598,1147.662598,26960430501
2022-12-01,1149.126587,1150.823730,1090.785767,1094.148315,1094.148315,18845924982
2022-12-02,1094.279663,1120.851563,1085.556885,1116.747925,1116.747925,19952333359
2022-12-03,1116.841064,1117.974976,1081.280151,1083.239136,1083.239136,13136048657
2022-12-04,1083.183716,1117.480835,1082.987427,1117.008545,1117.008545,11546294258
2022-12-05,1116.836060,1148.445068,1116.258179,1132.781372,1132.781372,27472916496
2022-12-06,1132.765869,1177.579956,1132.581177,1177.008057,1177.008057,23062625703
2022-12-07,1177.297363,1178.801758,1110.264282,1112.042114,1112.042114,18353675273
2022-12-08,1112.056641,1131.926880,1095.214478,1126.340332,1126.340332,16120082553
2022-12-09,1126.328247,1150.815430,1115.983032,1119.552124,1119.552124,17463537099
2022-12-10,1119.645020,1129.082520,1118.580933,1119.303101,1119.303101,9010297573
2022-12-11,1119.238770,1135.899292,1105.635376,1106.826416,1106.826416,9680005748
2022-12-12,1106.739258,1109.322021,1069.985596,1100.711914,1100.711914,16966924015
2022-12-13,1100.687378,1158.617432,1060.927002,1139.948730,1139.948730,26034917971
2022-12-14,1140.129395,1228.135132,1142.701416,1166.533325,1166.533325,36420210338
2022-12-15,1166.516113,1195.298584,1153.684570,1161.794922,1161.794922,22593655769
2022-12-16,1161.830444,1170.803955,1004.398132,1014.231201,1014.231201,29662096509
2022-12-17,1014.164429,1034.529297,991.180054,1033.906006,1033.906006,18421937576
2022-12-18,1033.929199,1039.241333,1018.010437,1026.777466,1026.777466,9158608475
2022-12-19,1027.003296,1039.707397,969.437378,985.426697,985.426697,17016968155
2022-12-20,985.580811,1026.928345,980.697510,1014.826721,1014.826721,14658867012
2022-12-21,1014.706665,1014.706665,988.303833,1005.236328,1005.236328,13921564740
2022-12-22,1005.309204,1008.521545,971.305725,977.498169,977.498169,15016988627
2022-12-23,977.472778,1001.229614,974.245789,973.588562,973.588562,12983865268
2022-12-24,973.595947,973.595947,928.441833,945.347046,945.347046,16750574206
2022-12-25,945.368347,952.760681,931.349976,941.526489,941.526489,8713333662
2022-12-26,941.508972,948.476868,921.507385,937.353760,937.353760,10977240643
2022-12-27,937.566650,944.327820,891.992432,917.591614,917.591614,18486287548
2022-12-28,917.544678,918.642090,788.932556,808.301208,808.301208,38835351026
2022-12-29,808.290344,814.202209,674.277832,799.511841,799.511841,63990559712
2022-12-30,799.522705,830.151917,749.844543,817.584534,817.584534,69264276084
2022-12-31,817.653076,840.208008,802.065125,824.471191,824.471191,23652122789
2023-01-01,824.471008,832.066284,804.604248,826.015991,826.015991,16071629645
2023-01-02,826.102783,940.530273,814.638550,932.343628,932.343628,46197183359
2023-01-03,932.489258,1119.003540,914.480469,1104.611572,1104.611572,95134622618
2023-01-04,1105.229370,1167.340698,1068.179688,1110.634521,1110.634521,94475642339
2023-01-05,1110.620117,1138.408936,1072.847046,1109.046509,1109.046509,46633176004
2023-01-06,1109.147583,1114.090942,1056.850586,1112.819702,1112.819702,42547620211
2023-01-07,1112.895020,1112.895020,1074.088501,1077.148682,1077.148682,17306200582
2023-01-08,1077.085938,1179.252075,1063.328125,1178.155762,1178.155762,44018160802
2023-01-09,1178.616577,1426.120361,1178.616577,1339.742065,1339.742065,166766327068
2023-01-10,1339.227173,1358.305298,1292.356934,1322.262451,1322.262451,68037499277
2023-01-11,1322.250610,1342.568848,1254.653320,1335.452759,1335.452759,51477668484
2023-01-12,1370.541748,1372.112061,1281.334351,1348.064453,1348.064453,71764612397
2023-01-13,1348.038574,1504.951050,1330.453003,1486.578125,1486.578125,84313066581
2023-01-14,1486.501709,1996.758911,1484.820679,1971.108765,1971.108765,276342126916
2023-01-15,1971.894287,2003.828125,1797.760254,1859.251587,1859.251587,135078011847
2023-01-16,1859.396240,2016.326050,1844.125122,1925.175293,1925.175293,130325020928
2023-01-17,1925.423218,1946.641602,1865.544800,1865.640259,1865.640259,75533703865
2023-01-18,1865.837646,1908.657715,1685.221436,1697.997314,1697.997314,116264697547
2023-01-19,1698.013184,1767.974243,1671.000977,1740.711548,1740.711548,64962905900
2023-01-20,1740.682251,2079.335205,1705.201416,2068.803223,2068.803223,114918048894
2023-01-21,2069.066895,2138.623291,1993.229858,1994.269897,1994.269897,157806262540
2023-01-22,1993.962646,2055.926270,1923.697998,1962.227173,1962.227173,83382120020
2023-01-23,1962.126465,2014.603394,1953.108765,1984.875000,1984.875000,71273677652
2023-01-24,1984.409912,2050.879150,1848.107788,1860.175903,1860.175903,68318243463
2023-01-25,1860.219238,2055.225342,1827.663940,2002.645264,2002.645264,95034625055
2023-01-26,2001.826294,2047.246582,1952.194702,1983.253540,1983.253540,65956648197
2023-01-27,1983.276611,2026.445068,1917.628540,1989.595459,1989.595459,55668449488
2023-01-28,1989.819092,2039.280762,1943.479614,1954.889771,1954.889771,39931038913
