Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,5860.333496,6266.574219,5810.939453,6191.622559,6191.622559,57852805177
2023-01-03,6191.664063,6304.431641,6150.972656,6258.344727,6258.344727,46549260445
2023-01-04,6258.312500,6428.790527,6172.979004,6235.861328,6235.861328,47772442005
2023-01-05,6235.634766,6304.289063,6105.392578,6136.491211,6136.491211,35720652075
2023-01-06,6137.200684,6274.640137,6042.190430,6252.183105,6252.183105,44245937335
2023-01-07,6252.254395,6302.327148,6225.532227,6283.521973,6283.521973,27359217265
2023-01-08,6283.163086,6391.218262,6214.125000,6391.218262,6391.218262,31606334741
2023-01-09,6390.757324,6841.500977,6390.757324,6718.022949,6718.022949,72279959222
2023-01-10,6716.691406,6794.608398,6533.236816,6603.467285,6603.467285,45807175953
2023-01-11,6603.478516,6890.952637,6551.849121,6862.832031,6862.832031,53193483623
2023-01-12,6880.465332,6977.841797,6737.497559,6973.043457,6973.043457,74565785000
2023-01-13,6973.431152,7119.141113,6826.487793,7018.158691,7018.158691,59025657851
2023-01-14,7017.735352,7368.165039,7004.561523,7137.918945,7137.918945,100442847314
2023-01-15,7137.933594,7189.788574,6990.249512,7101.487793,7101.487793,46760052314
2023-01-16,7101.430664,7213.371094,6951.002441,7008.616699,7008.616699,52537059807
2023-01-17,7009.840332,7231.304199,6948.814941,7102.312988,7102.312988,56190274903
2023-01-18,7102.854004,7205.491211,6739.791016,6740.912598,6740.912598,60696903291
2023-01-19,6740.257813,6857.515137,6686.071289,6843.034180,6843.034180,38091636368
2023-01-20,6842.899902,7346.266113,6756.264648,7327.802246,7327.802246,50054553105
2023-01-21,7328.281250,7395.786621,7151.034668,7151.389160,7151.389160,54906600336
2023-01-22,7151.390137,7279.315430,7044.094238,7095.753906,7095.753906,42586166249
2023-01-23,7095.808594,7532.324219,7095.808594,7336.054199,7336.054199,54950613018
2023-01-24,7334.870117,7431.030762,7074.881348,7115.942383,7115.942383,41516262827
2023-01-25,7117.231934,7467.567871,7017.062500,7284.815918,7284.815918,42938307351
2023-01-26,7283.716797,7328.487793,7100.512695,7133.763184,7133.763184,40340914425
2023-01-27,7133.945313,7263.006836,7036.020996,7242.225586,7242.225586,35288880569
2023-01-28,7242.603516,7308.813965,7133.063477,7303.951172,7303.951172,32903152560
2023-01-29,7303.913086,7944.576660,7303.913086,7747.852051,7747.852051,85789904597
2023-01-30,7747.578613,7814.382813,7300.134277,7445.198242,7445.198242,62611612791
2023-01-31,7445.270020,7835.456055,7445.270020,7711.447266,7711.447266,64351771438
2023-02-01,7710.570313,8333.168945,7683.980469,8207.304688,8207.304688,81745021696
2023-02-02,8207.002930,8336.201172,8081.416504,8097.148438,8097.148438,55750281126
2023-02-03,8096.178711,8266.963867,8051.280273,8246.761719,8246.761719,47976084648
2023-02-04,8245.879883,8338.678711,8127.540039,8134.772461,8134.772461,34024981441
2023-02-05,8134.752441,8150.934570,7854.359375,7943.895508,7943.895508,38518876231
2023-02-06,7944.581055,8097.925781,7865.851563,7949.691406,7949.691406,37635878130
2023-02-07,7948.226563,8370.299805,7942.830566,8350.992188,8350.992188,59836362033
2023-02-08,8350.626953,8434.046875,8056.031738,8200.477539,8200.477539,51828177905
2023-02-09,8200.914063,8214.555664,7504.010254,7601.047363,7601.047363,68965532945
2023-02-10,7600.765625,7760.459961,7537.959473,7715.693359,7715.693359,52528217462
2023-02-11,7715.798828,7812.365234,7674.708008,7789.490723,7789.490723,33883232182
2023-02-12,7788.696289,7797.246582,7558.455566,7623.784180,7623.784180,30322554802
2023-02-13,7623.909180,7811.479492,7342.231934,7526.497070,7526.497070,56307399629
2023-02-14,7526.773438,7942.071777,7480.502441,7929.424316,7929.424316,49302927502
2023-02-15,7929.530273,8507.320313,7895.657227,8505.394531,8505.394531,60047692680
2023-02-16,8504.791992,8643.257813,8178.867188,8182.114746,8182.114746,61006367554
2023-02-17,8181.971191,8401.130859,8159.000000,8307.146484,8307.146484,60064762590
2023-02-18,8306.515625,8414.940430,8216.987305,8264.176758,8264.176758,51832330008
2023-02-19,8264.282227,8374.538086,8058.309570,8074.952637,8074.952637,45600461099
2023-02-20,8078.082520,8149.631348,7851.351074,7934.090332,7934.090332,66635771216
2023-02-21,7934.695801,8005.850098,7662.392578,7764.940918,7764.940918,57447602890
2023-02-22,7765.947266,7900.053711,7629.428223,7887.510742,7887.510742,55362527223
2023-02-23,7887.336426,7959.488281,7754.299316,7823.248047,7823.248047,40473974571
2023-02-24,7822.896973,7859.726563,7537.846191,7592.984863,7592.984863,41785855955
2023-02-25,7593.685547,7745.765625,7559.456543,7734.575684,7734.575684,34346906199
2023-02-26,7733.154297,7917.473145,7705.990723,7899.791992,7899.791992,31757506004
2023-02-27,7899.927734,7930.716797,7685.332031,7776.465820,7776.465820,35708345582
2023-02-28,7776.314941,7917.587891,7723.851074,7750.626953,7750.626953,33838507218
2023-03-01,7750.841309,8078.820801,7750.841309,8055.552734,8055.552734,43988788444
2023-03-02,8055.203613,8086.769531,7767.744629,7844.915039,7844.915039,38701647002
2023-03-03,7845.467285,7852.669434,7259.837402,7399.006348,7399.006348,53275034008
2023-03-04,7398.636230,7415.005859,7195.403320,7296.093750,7296.093750,28882535249
2023-03-05,7296.084473,7491.805176,7294.316895,7350.335449,7350.335449,27338582488
2023-03-06,7349.987305,7392.231934,7138.392090,7155.973145,7155.973145,40716630252
2023-03-07,7156.049805,7259.943359,6965.706055,7083.215820,7083.215820,46192616037
2023-03-08,7083.169922,7100.078125,6730.565430,6785.332031,6785.332031,41065846512
2023-03-09,6785.476563,6951.586914,6210.463867,6293.369141,6293.369141,56468863697
2023-03-10,6785.476563,6951.586914,6210.463867,6293.369141,6293.369141,56468863697
2023-03-11,6293.537109,6297.234863,5672.343262,5885.832031,5885.832031,85135678615
2023-03-12,5884.649414,6071.466797,5468.846191,5713.564941,5713.564941,88354744145
2023-03-13,5713.829590,6270.185059,5591.692383,6256.444824,6256.444824,62807422935
2023-03-14,6258.854004,6810.260742,6142.598633,6739.240723,6739.240723,83822148926
2023-03-15,6739.277832,7247.103027,6577.655762,6942.475098,6942.475098,72606499974
2023-03-16,6942.913574,7063.352051,6267.011719,6321.828125,6321.828125,66645259210
2023-03-17,6324.805664,6614.294434,6305.211914,6531.637695,6531.637695,44781852951
2023-03-18,6531.756836,7057.284668,6487.597168,7056.733398,7056.733398,50361614163
2023-03-19,7058.684570,7252.953125,6835.389648,6848.867676,6848.867676,49685513857
2023-03-20,6850.293457,7132.249023,6824.027832,6968.987305,6968.987305,36688294148
2023-03-21,6967.734375,6972.820313,6467.867676,6472.327637,6472.327637,47710815283
2023-03-22,6473.158203,6867.398438,6426.103027,6840.348145,6840.348145,46952242134
2023-03-23,6838.829590,7274.252930,6607.928223,7209.201660,7209.201660,80024219792
2023-03-24,7208.502441,7757.079590,7094.015625,7708.364746,7708.364746,86769296277
2023-03-25,7708.188965,7873.171387,7401.043457,7716.772461,7716.772461,71391326384
2023-03-26,7716.514160,7738.053223,7446.172852,7541.474121,7541.474121,40673207750
2023-03-27,7541.558594,7793.620117,7492.219238,7700.775879,7700.775879,40333927616
2023-03-28,7700.094238,7708.400879,7250.179199,7337.453613,7337.453613,45394752088
2023-03-29,7337.149414,7347.220703,7069.147461,7324.096191,7324.096191,45702713883
2023-03-30,7324.092285,7646.194336,7320.790039,7513.364746,7513.364746,44550561892
2023-03-31,7513.263672,7647.750000,7171.735840,7311.875488,7311.875488,48686751973
2023-04-01,7312.912109,7408.196289,7232.377930,7370.299805,7370.299805,37165645126
2023-04-02,7370.490234,7712.951660,7359.509766,7632.556641,7632.556641,45097641966
2023-04-03,7615.092285,7760.265137,7466.549316,7644.521973,7644.521973,45156758624
2023-04-04,7643.674316,7838.329102,7440.970703,7642.101074,7642.101074,56980909145
2023-04-05,7641.612305,7714.368652,7547.406250,7603.888672,7603.888672,37368001624
2023-04-06,7603.730469,7776.636230,7515.764160,7590.424316,7590.424316,47105970645
2023-04-07,7590.352051,7592.893066,7390.002930,7440.874023,7440.874023,32833925740
2023-04-08,7440.684082,7478.575684,7327.318359,7421.035645,7421.035645,33522999017
2023-04-09,7420.605469,7474.911133,7335.391602,7363.614746,7363.614746,26342366408
2023-04-10,7363.736328,7446.954590,7315.933105,7425.064453,7425.064453,25635392133
2023-04-11,7425.290527,7723.263184,7367.982910,7691.853516,7691.853516,43082238478
2023-04-12,7692.238770,7954.533691,7655.509277,7740.202148,7740.202148,52537428607
2023-04-13,7739.878418,7770.265625,7488.846680,7581.738770,7581.738770,41131046844
2023-04-14,7551.488281,7720.324707,7538.030273,7699.206055,7699.206055,40378707486
2023-04-15,7699.764160,8058.886230,7700.737305,7894.227539,7894.227539,70127253642
2023-04-16,7894.286621,7958.523438,7790.253906,7927.907227,7927.907227,33057927567
2023-04-17,7927.272461,8336.450195,7828.581055,8206.394531,8206.394531,62926094159
2023-04-18,8205.596680,8209.298828,8019.392090,8091.803711,8091.803711,56349298028
2023-04-19,8093.848145,8450.567383,8048.149902,8362.831055,8362.831055,58397586373
2023-04-20,8362.367188,8363.544922,7364.440430,7446.972168,7446.972168,77009590672
2023-04-21,7446.509766,7542.995605,7194.621094,7412.389648,7412.389648,61421011744
2023-04-22,7412.580078,7447.922852,6964.991699,7015.915527,7015.915527,54342378591
2023-04-23,7015.834473,7158.187500,6976.160645,7145.636719,7145.636719,31178342631
2023-04-24,7145.653320,7148.289063,6967.164551,7130.364746,7130.364746,31420619398
2023-04-25,7129.352539,7283.007324,7087.510742,7236.366699,7236.366699,42252361916
2023-04-26,7236.009766,7515.587891,7159.372559,7470.141602,7470.141602,50347044930
2023-04-27,7470.101563,7668.056152,6985.472168,7216.293457,7216.293457,65309088796
2023-04-28,7216.664063,7400.810547,7177.792480,7333.338379,7333.338379,46962301345
2023-04-29,7333.716309,7378.293945,7221.438477,7335.150879,7335.150879,35822437746
2023-04-30,7334.539551,7476.092285,7316.385742,7445.939941,7445.939941,27171391672
2023-05-01,7445.903809,7470.979004,7215.038574,7237.185547,7237.185547,29779297008
2023-05-02,7235.444824,7259.955566,6999.674805,7093.373047,7093.373047,40433644225
2023-05-03,7093.526367,7280.444824,7055.978027,7220.719238,7220.719238,33283817618
2023-05-04,7220.650391,7341.803223,7018.254883,7269.843750,7269.843750,38186822818
2023-05-05,7269.799316,7286.684082,7168.366699,7231.443359,7231.443359,25434465812
2023-05-06,7231.251465,7314.312012,7121.775879,7260.762695,7260.762695,32901636653
2023-05-07,7260.856934,7301.979980,6729.396973,6835.177246,6835.177246,49943705222
2023-05-08,6834.720703,6922.156738,6811.508789,6830.379883,6830.379883,28259802843
2023-05-09,6830.164063,6935.738770,6284.247070,6369.225586,6369.225586,58798305333
2023-05-10,6369.269531,6573.317383,6348.754395,6570.200195,6570.200195,38436144289
2023-05-11,6569.665039,6713.291016,6408.446289,6641.264160,6641.264160,47756520280
2023-05-12,6641.254395,6700.941406,6480.658203,6653.501465,6653.501465,48182745611
2023-05-13,6652.458008,6675.816406,6401.395020,6621.890137,6621.890137,43334833218
2023-05-14,6621.848145,6660.719727,6592.221680,6601.167480,6601.167480,25073486963
2023-05-15,6601.495605,6894.242188,6581.596680,6859.166992,6859.166992,32920648061
2023-05-16,6859.224609,7270.890625,6786.893555,7162.727051,7162.727051,63890645444
2023-05-17,7162.534668,7425.874512,7109.270996,7394.952148,7394.952148,66592272428
2023-05-18,7395.716797,7819.297363,7392.964355,7741.316406,7741.316406,86193563347
2023-05-19,7741.290039,7749.724609,7422.511230,7490.193359,7490.193359,48551874433
2023-05-20,7489.357422,7722.879395,7481.771484,7596.515625,7596.515625,46228638539
2023-05-21,7597.247070,7677.800293,7523.791992,7652.021484,7652.021484,25394384515
2023-05-22,7652.541992,7728.634277,7577.240723,7650.383301,7650.383301,30338169607
2023-05-23,7650.243652,7681.951660,7485.151367,7532.630371,7532.630371,32847766494
2023-05-24,7532.852539,7702.853027,7511.487793,7595.490723,7595.490723,31876276246
2023-05-25,7595.796387,7608.052734,7036.674805,7113.421387,7113.421387,63807686936
2023-05-26,7112.124023,7165.573242,6908.049316,7165.543457,7165.543457,46427555459
2023-05-27,7165.787598,7271.408203,7137.280273,7205.270020,7205.270020,42790625663
2023-05-28,7204.286133,7330.458008,7188.452148,7319.394531,7319.394531,25269538261
2023-05-29,7319.292480,7609.747070,7293.676270,7562.220215,7562.220215,37047900055
2023-05-30,7562.080566,7605.409668,7468.703613,7514.813965,7514.813965,34279699622
2023-05-31,7514.506348,7699.628906,7492.417969,7633.914063,7633.914063,37687702850
2023-06-01,7633.632813,7653.473633,7307.705566,7484.592285,7484.592285,46889446679
2023-06-02,7484.466309,7873.730469,7405.470703,7731.739258,7731.739258,79118125084
2023-06-03,7733.699707,7867.064941,7671.366211,7862.637207,7862.637207,46791442981
2023-06-04,7862.568848,8007.611328,7776.112305,7909.666504,7909.666504,39377185434
2023-06-05,7909.982910,7948.379395,7768.666992,7770.436035,7770.436035,35946344323
2023-06-06,7770.709961,7786.521973,7021.626465,7247.395508,7247.395508,73977788116
2023-06-07,7246.901855,7532.938477,7109.219238,7502.627930,7502.627930,53582843946
2023-06-08,7502.253906,7518.517090,7262.834961,7340.506836,7340.506836,44428593911
2023-06-09,7341.056641,7387.628906,7219.482422,7297.478516,7297.478516,29429510031
2023-06-10,7297.765137,7411.952637,7206.997070,7354.928223,7354.928223,32055164453
2023-06-11,7355.044922,7357.653809,6205.986816,6375.675781,6375.675781,97728735378
2023-06-12,6375.455078,6502.090332,6308.999512,6405.893066,6405.893066,35620093334
2023-06-13,6405.647949,6413.190918,6265.793457,6385.112793,6385.112793,37262680000
2023-06-14,6384.895020,6513.962402,6305.068359,6372.894043,6372.894043,36245870979
2023-06-15,6372.891113,6420.611328,5909.121094,6002.686035,6002.686035,40237717678
2023-06-16,6002.912109,6141.320801,5938.815430,6104.672852,6104.672852,32972972777
2023-06-17,6104.813965,6279.004395,6082.334473,6228.936523,6228.936523,28890604825
2023-06-18,6229.258789,6360.454590,6208.615723,6299.645508,6299.645508,22407106828
2023-06-19,6299.340332,6424.325684,6266.145508,6322.060547,6322.060547,22473568565
2023-06-20,6322.184082,6359.189453,6255.746094,6347.371094,6347.371094,24022148564
2023-06-21,6347.673828,6612.883301,6236.081543,6584.683105,6584.683105,35875481985
2023-06-22,6584.562012,7143.108398,6570.361328,6977.155762,6977.155762,66757446330
2023-06-23,6977.381836,7267.856445,6953.200684,7050.833008,7050.833008,49658759385
2023-06-24,7050.349609,7576.737305,7005.487305,7475.326660,7475.326660,61943497297
2023-06-25,7475.512207,7635.084961,7143.125488,7357.709961,7357.709961,54647505470
2023-06-26,7357.419434,7402.043457,7142.540039,7237.244629,7237.244629,39944084622
2023-06-27,7236.652832,7372.015625,7086.727051,7157.187988,7157.187988,44975260181
2023-06-28,7156.905273,7327.584473,7138.958008,7215.731445,7215.731445,34457938675
2023-06-29,7217.139160,7220.172852,6735.719727,6813.236328,6813.236328,45656615193
2023-06-30,6812.962402,7025.120605,6811.670898,6958.035156,6958.035156,32489636801
2023-07-01,6957.450684,9091.138672,6942.739258,8879.967773,8879.967773,277301934790
2023-07-02,8882.957031,9174.864258,8595.134766,8803.115234,8803.115234,152171440072
2023-07-03,8802.848633,9328.388672,8678.317383,9294.749023,9294.749023,146429780001
2023-07-04,9295.931641,9392.354492,8684.562500,8764.243164,8764.243164,94625317606
2023-07-05,8764.929688,8942.112305,8587.070313,8587.070313,8587.070313,65212930344
2023-07-06,8585.350586,8738.994141,8184.430176,8461.405273,8461.405273,87497329417
2023-07-07,8460.054688,8708.630859,7918.247070,7918.247070,7918.247070,99117220623
2023-07-08,7916.513184,8132.277344,7870.932129,8120.713379,8120.713379,58114822922
2023-07-09,8120.698242,8127.728516,8006.946289,8089.340820,8089.340820,34540373545
2023-07-10,8089.644043,8125.057617,7853.585449,7863.310547,7863.310547,34098397382
2023-07-11,7863.530273,8063.547852,7674.088867,7982.807617,7982.807617,66131572526
2023-07-12,7983.332031,8086.395020,7895.419922,7975.217285,7975.217285,48193701574
2023-07-13,7975.117676,8044.066406,7774.156738,7895.172852,7895.172852,41172352710
2023-07-14,7894.987305,8530.791016,7854.977539,8361.190430,8361.190430,102012269340
2023-07-15,8361.111328,8468.716797,7630.206543,7815.737793,7815.737793,81682568186
2023-07-16,7815.973633,7856.518555,7730.605957,7780.663086,7780.663086,33331495142
2023-07-17,7781.110840,7819.427734,7613.155762,7625.391113,7625.391113,33851931276
2023-07-18,7625.831055,7680.960938,7411.943359,7573.134766,7573.134766,47720873889
2023-07-19,7572.865234,7618.584473,7399.597656,7510.181641,7510.181641,36497006240
2023-07-20,7511.148926,7724.707031,7511.148926,7562.977051,7562.977051,39371559014
2023-07-21,7562.293457,7669.667480,7523.558594,7582.981934,7582.981934,45867974682
2023-07-22,7583.144531,7754.428711,7541.630859,7712.539551,7712.539551,37269517199
2023-07-23,7712.237305,7883.496582,7521.249023,7548.597168,7548.597168,36325389648
2023-07-24,7549.538574,7665.507324,7529.641602,7647.604492,7647.604492,29636356399
2023-07-25,7646.823242,7646.823242,7219.231934,7294.050293,7294.050293,45706216596
2023-07-26,7294.178711,7364.675293,7276.313477,7337.246582,7337.246582,30295572539
2023-07-27,7337.208008,7457.350098,7290.354004,7428.758789,7428.758789,33724973543
2023-07-28,7429.212402,7513.679199,7403.832520,7454.437012,7454.437012,32433892508
2023-07-29,7454.391113,7557.680176,7454.391113,7529.895020,7529.895020,28054373719
2023-07-30,7528.958496,7791.928711,7483.511719,7782.249512,7782.249512,29432161260
2023-07-31,7779.973145,7872.286621,7585.895020,7739.275879,7739.275879,62891614056
2023-08-01,7739.133789,7794.389648,7536.009277,7586.291992,7586.291992,43309847578
2023-08-02,7586.385254,7721.593262,7391.663086,7721.593262,7721.593262,63810283252
2023-08-03,7721.436035,7761.257324,7190.450195,7238.280762,7238.280762,74424929643
2023-08-04,7238.500977,7296.764160,6845.970215,6846.927246,6846.927246,54772700323
2023-08-05,6845.730469,6923.132324,6736.070313,6786.009277,6786.009277,47530651809
2023-08-06,6786.634277,6886.781250,6744.863770,6870.891602,6870.891602,22074318221
2023-08-07,6870.453613,6892.632813,6786.863770,6820.042480,6820.042480,21662072575
2023-08-08,6819.982910,6880.874512,6664.775879,6818.007324,6818.007324,30633886035
2023-08-09,6817.855957,7053.746094,6779.575684,6956.038574,6956.038574,38524060760
2023-08-10,6955.841309,6994.361328,6900.918457,6963.874023,6963.874023,89993883374
2023-08-11,6963.967285,6982.049316,6849.022461,6875.183105,6875.183105,22670127085
2023-08-12,6875.291504,6929.260742,6852.439453,6926.604004,6926.604004,17485525248
2023-08-13,6926.530273,6956.581543,6914.047363,6922.676758,6922.676758,15566872794
2023-08-14,6922.839355,6936.567871,6773.579590,6795.777344,6795.777344,22252817275
2023-08-15,6795.860840,6900.066895,6772.114258,6834.843750,6834.843750,21824842947
2023-08-16,6834.814453,6829.855957,6565.030762,6595.618652,6595.618652,33439865438
2023-08-17,6595.824707,6624.199219,6128.466309,6199.414551,6199.414551,51854000736
2023-08-18,6199.441406,6289.201660,5131.657715,5408.532227,5408.532227,65257094971
2023-08-19,5409.232910,5465.159668,5295.813477,5328.942871,5328.942871,47498848092
2023-08-20,5329.127441,5396.496582,5299.957031,5330.685059,5330.685059,24921598069
2023-08-21,5331.021973,5465.220215,5328.171387,5426.891602,5426.891602,20520280977
2023-08-22,5426.808105,5573.011230,5400.564453,5565.187500,5565.187500,35831485413
2023-08-23,5565.209473,5577.380859,5257.563965,5380.470703,5380.470703,31365138494
2023-08-24,5380.753906,5497.933105,5305.146484,5415.838867,5415.838867,25166855071
2023-08-25,5415.946777,5429.669434,5296.805664,5361.730469,5361.730469,18625134525
2023-08-26,5361.905762,5386.014160,5278.838867,5374.875000,5374.875000,22163170797
2023-08-27,5374.955566,5406.784180,5362.485840,5366.521484,5366.521484,15174119546
2023-08-28,5366.495117,5438.199219,5357.802246,5403.542969,5403.542969,15827168132
2023-08-29,5403.600586,5430.101563,5310.746582,5419.837891,5419.837891,20842560370
2023-08-30,5419.775391,5805.962402,5357.919434,5683.673828,5683.673828,44611735375
2023-08-31,5683.723145,5690.503906,5520.131348,5595.486816,5595.486816,24349124197
2023-09-01,5595.593750,5645.611816,5258.539063,5287.669434,5287.669434,31233846257
2023-09-02,5287.230469,5306.807617,5141.360840,5212.219238,5212.219238,25732977298
2023-09-03,5212.358887,5345.621094,5212.358887,5340.704102,5340.704102,18134540274
2023-09-04,5340.974609,5359.473145,5272.245605,5289.217285,5289.217285,16824169568
2023-09-05,5289.083496,5360.943359,5236.116211,5270.967285,5270.967285,19593523119
2023-09-06,5271.353027,5272.830566,5203.206543,5244.807129,5244.807129,20772162747
2023-09-07,5244.385742,5289.579102,5164.491699,5232.204590,5232.204590,20679125183
2023-09-08,5232.214355,5343.306641,5208.462891,5296.036621,5296.036621,17754814652
2023-09-09,5296.368164,5324.729004,5144.435547,5196.705078,5196.705078,17140021018
2023-09-10,5196.839355,5248.086426,5194.189941,5238.603516,5238.603516,12105299110
2023-09-11,5238.735352,5238.735352,5029.804688,5075.015137,5075.015137,20732808554
2023-09-12,5074.846680,5101.907227,4811.578125,4879.933105,4879.933105,26283724380
2023-09-13,4879.862793,5075.698242,4867.521973,4972.149414,4972.149414,23647755201
2023-09-14,4972.509277,5191.129883,4954.743652,5142.718262,5142.718262,24942691122
2023-09-15,5142.593262,5258.489746,5142.593262,5214.901855,5214.901855,22332381407
